Level,LevelName,Focus,QuestionID,Type,Gleams,Alicorns,Stakeholder,Question,Grade1,Grade2,Grade3,Grade4,Grade5
L5,Efficiency (Profit),Profit,D3,Dimension,1000000,10000,Influencer/Media,Audience lifetime value?,I am losing per audience,I am low ltv,I am good ltv,I am high ltv,I am exceptional ltv
L5,Efficiency (Profit),Profit,D3,Dimension,1000000,10000,Mentor,Mentee lifetime value?,I am losing on mentee,I am low ltv,I am good ltv,I am high ltv,I am exceptional ltv
L5,Efficiency (Profit),Profit,D3,Dimension,1000000,10000,Professional (Talent),Employee lifetime value?,I am losing per person,I am low ltv,I am good ltv,I am high ltv,I am exceptional ltv
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Startup (Founder),CAC below LTV?,I am cac > ltv; I am unsustainable,I am cac near ltv,I am cac << ltv; I am healthy,I am excellent cac ratio,I am exceptional cac ratio
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Investor,Portfolio unit economics?,I am cac too high,I am high cac; I am margins thin,I am healthy cac,I am low cac,I am exceptional cac
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Corporate Partner,Acquisition cost efficiency?,I cannot afford acquisition,I am high cac,I am good cac ratio,I am excellent ratio,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Enabler (Accelerator),Alumni acquisition efficiency?,I am cac worse,I am high cac,I am good cac,I am excellent cac,I am exceptional cac
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Facilitator (Services),Service CAC ratio?,I am cac > ltv; I am losing,I am cac reasonable,I am good cac ratio,I am excellent ratio,I am exceptional ratio
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Government/Policy,Program acquisition cost?,I am cac unsustainable,I am high cac,I am healthy cac,I am low cac,I am exceptional cac
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Influencer/Media,Audience acquisition cost?,I am cac unsustainable,I am high cac,I am healthy cac,I am low cac,I am exceptional cac
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Mentor,Mentee acquisition efficiency?,I am cac > ltv; I am losing,I am high cac,I am good cac ratio,I am excellent ratio,I am exceptional ratio
L5,Efficiency (Profit),Profit,D4,Dimension,1000000,10000,Professional (Talent),Hiring efficiency?,I cannot afford,I am high cac,I am reasonable cost,I am low cost,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Startup (Founder),Churn rate minimized?,I am high churn; I am bleeding,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Investor,Portfolio churn metrics?,I am high churn; I am failing,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Corporate Partner,Partnership churn?,I am high churn; I am dying,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Enabler (Accelerator),Alumni churn rate?,I am high churn,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Facilitator (Services),Service churn low?,I am high churn,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Government/Policy,Program retention rate?,I am high churn,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Influencer/Media,Audience churn?,I am high churn,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Mentor,Mentee retention?,I am high churn,I am moderate churn,I am low churn,I am very low churn,I am near-zero churn
L5,Efficiency (Profit),Profit,D5,Dimension,1000000,10000,Professional (Talent),Team turnover?,I am high turnover,I am moderate turnover,I am low turnover,I am very low turnover,I am near-zero turnover
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Startup (Founder),Cash flow positive?,I am cash negative; I am dying,I am break-even; I am fragile,I am cash positive; I am modest,I am strong cash position,I am exceptional cash reserves
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Investor,Portfolio cash management?,I am cash negative; I am failing,I am break-even,I am positive cash,I am strong cash,I am cash rich
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Corporate Partner,Payment terms optimized?,I am cash burn; I am unsustainable,I am some cash pressure,I am healthy cash flow,I am excellent cash,I am exceptional cash
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Enabler (Accelerator),Alumni cash flow?,I am negative cash flow,I am break-even,I am positive cash flow,I am strong cash position,I am cash abundant
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Facilitator (Services),Service cash flow?,I am negative cash flow,I am break-even,I am positive cash flow,I am strong cash flow,I am cash abundant
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Government/Policy,Program cash flow?,I am negative cash flow,I am break-even,I am positive cash flow,I am strong cash flow,I am cash abundant
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Influencer/Media,Revenue timing?,I am negative cash flow,I am break-even,I am healthy cash,I am strong cash position,I am cash abundant
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Mentor,Mentee cash flow?,I am negative cash flow,I am break-even,I am positive cash flow,I am strong cash flow,I am cash abundant
L5,Efficiency (Profit),Profit,D6,Dimension,1000000,10000,Professional (Talent),Financial health?,I am cash bleeding,I am tight cash,I am healthy cash,I am strong cash position,I am cash abundant
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Startup (Founder),Tax efficiency optimized?,I am wasteful taxes; I am inefficient,I am some tax planning,I am clear tax strategy,I am optimized taxes,I am maximized tax efficiency
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Investor,Portfolio tax strategy?,I have no strategy; I am wasteful,I am basic planning,I am good strategy,I am optimized,I am expert optimization
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Corporate Partner,Corporate tax efficiency?,I am wasteful tax position,I am some efficiency,I am good efficiency,I am optimized taxes,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Enabler (Accelerator),Alumni tax planning?,I have no planning,I am some planning,I am clear planning,I am good optimization,I am legend planning
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Facilitator (Services),Service tax efficiency?,I have no efficiency,I am some efficiency,I am good efficiency,I am optimized,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Government/Policy,Program tax status?,I am wasteful taxes,I am some efficiency,I am good efficiency,I am optimized,I am legendary efficiency
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Influencer/Media,Tax policy neutral?,I am punitive tax burden,I am some burden,I am fair treatment,I am equitable,I am neutral/beneficial
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Mentor,Personal tax efficiency?,I have no optimization,I am some planning,I am good planning,I am good optimization,I am legend optimization
L5,Efficiency (Profit),Profit,D7,Dimension,1000000,10000,Professional (Talent),Financial optimization?,I am wasteful finances,I am some efficiency,I am good optimization,I am well-optimized,I am legend efficiency
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Startup (Founder),Working capital efficient?,I am wasteful capital,I am inefficient capital,I am efficient use,I am optimized capital,I am exceptional capital
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Investor,Portfolio capital allocation?,I am wasteful allocation,I am inefficient use,I am good allocation,I am optimized allocation,I am exceptional allocation
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Corporate Partner,Asset utilization?,I am poor utilization,I am inefficient,I am good utilization,I am excellent utilization,I am exceptional utilization
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Enabler (Accelerator),Alumni capital efficiency?,I am wasteful capital,I am inefficient capital,I am good capital,I am optimized capital,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Facilitator (Services),Service asset utilization?,I am wasteful use,I am inefficient use,I am good utilization,I am excellent utilization,I am exceptional utilization
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Government/Policy,Program resource efficiency?,I am wasteful use,I am inefficient use,I am good use,I am excellent use,I am exceptional use
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Influencer/Media,Content capital efficiency?,I am wasteful capital,I am inefficient use,I am good efficiency,I am excellent efficiency,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Mentor,Team capital productivity?,I am wasteful capital,I am inefficient capital,I am good productivity,I am excellent productivity,I am exceptional productivity
L5,Efficiency (Profit),Profit,D8,Dimension,1000000,10000,Professional (Talent),Capital productivity?,I am wasteful capital,I am inefficient use,I am good efficiency,I am excellent efficiency,I am exceptional efficiency
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Startup (Founder),Profit reinvested strategically?,I am wasteful spending,I am some reinvestment,I am clear reinvestment,I am strong reinvestment,I am optimal reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Investor,Portfolio capital allocation?,I have no strategy; I am wasteful,I am minimal strategy,I am good strategy,I am strategic allocation,I am exceptional strategy
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Corporate Partner,Reinvestment strategy?,I have no reinvestment,I am minimal reinvestment,I am good reinvestment,I am strategic reinvestment,I am exceptional reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Enabler (Accelerator),Alumni reinvestment?,I have no reinvestment,I am minimal reinvestment,I am good reinvestment,I am strong reinvestment,I am legend reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Facilitator (Services),Reinvestment for growth?,I am wasteful spending,I am limited reinvestment,I am good reinvestment,I am strong reinvestment,I am exceptional reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Government/Policy,Program reinvestment?,I am wasteful spending,I am limited reinvestment,I am good reinvestment,I am strong reinvestment,I am exceptional reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Influencer/Media,Content reinvestment?,I am wasteful spending,I am limited reinvestment,I am good reinvestment,I am strong reinvestment,I am exceptional reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Mentor,Mentee reinvestment?,I have no reinvestment,I am limited reinvestment,I am good reinvestment,I am strong reinvestment,I am legend reinvestment
L5,Efficiency (Profit),Profit,D9,Dimension,1000000,10000,Professional (Talent),Company reinvestment?,I am wasteful spending,I am limited reinvestment,I am good reinvestment,I am strong reinvestment,I am exceptional reinvestment
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Startup (Founder),Profit assumptions validated?,I am assumed; I am untested,I am minimal testing,I am some testing,I am thorough testing,I am scientifically proven
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Investor,Margin assumptions tested?,I assume margins,I am minimal validation,I am some validation,I am thorough validation,I am expert validation
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Corporate Partner,Sustainability assumptions?,I assume sustainable,I am minimal testing,I am some testing,I am thorough testing,I am proven sustainable
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Enabler (Accelerator),Teaching profitability?,I have no teaching,I am basic teaching,I am some teaching,I am good teaching,I am legend teaching
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Facilitator (Services),Testing profit model?,I am untested model,I am minimal testing,I am some testing,I am thorough testing,I am expert validation
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Government/Policy,Profit model validation?,I am untested model,I am minimal testing,I am some testing,I am good testing,I am expert validation
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Influencer/Media,Validating profit claims?,I am pure hype,I am hype dominant,I am some validation,I am good validation,I am legend rigor
L5,Efficiency (Profit),Profit,EiR1,EiR,1000000,10000,Mentor,Profit framework teaching?,I have no framework,I am limited teaching,I am some teaching,I am good teaching,I am legend teaching
